actual_player,predicted_player,top_3_predictions,top_3_correct,top_5_predictions,top_5_correct,top_7_predictions,top_7_correct,top_10_predictions,top_10_correct
Tony Allen,Zach Randolph,"['Rudy Gay', 'Vince Carter', 'Zach Randolph']",False,"['Tony Allen', 'Marc Gasol', 'Rudy Gay', 'Vince Carter', 'Zach Randolph']",True,"['Tayshaun Prince', 'Mike Conley', 'Tony Allen', 'Marc Gasol', 'Rudy Gay', 'Vince Carter', 'Zach Randolph']",True,"['Courtney Lee', 'Kosta Koufos', 'Quincy Pondexter', 'Tayshaun Prince', 'Mike Conley', 'Tony Allen', 'Marc Gasol', 'Rudy Gay', 'Vince Carter', 'Zach Randolph']",True
Klay Thompson,Klay Thompson,"['Marreese Speights', 'Stephen Curry', 'Klay Thompson']",True,"['Monta Ellis', 'Harrison Barnes', 'Marreese Speights', 'Stephen Curry', 'Klay Thompson']",True,"['Andre Iguodala', 'Draymond Green', 'Monta Ellis', 'Harrison Barnes', 'Marreese Speights', 'Stephen Curry', 'Klay Thompson']",True,"['Leandro Barbosa', 'Justin Holiday', 'David Lee', 'Andre Iguodala', 'Draymond Green', 'Monta Ellis', 'Harrison Barnes', 'Marreese Speights', 'Stephen Curry', 'Klay Thompson']",True
Jeremy Lin,Jeremy Lin,"['Ed Davis', 'Kobe Bryant', 'Jeremy Lin']",True,"['Lamar Odom', 'Jordan Hill', 'Ed Davis', 'Kobe Bryant', 'Jeremy Lin']",True,"['Jordan Farmar', 'Nick Young', 'Lamar Odom', 'Jordan Hill', 'Ed Davis', 'Kobe Bryant', 'Jeremy Lin']",True,"['Carlos Boozer', 'Jordan Clarkson', 'Pau Gasol', 'Jordan Farmar', 'Nick Young', 'Lamar Odom', 'Jordan Hill', 'Ed Davis', 'Kobe Bryant', 'Jeremy Lin']",True
Jordan Hill,Jordan Hill,"['Kobe Bryant', 'Jeremy Lin', 'Jordan Hill']",True,"['Ed Davis', 'Jordan Clarkson', 'Kobe Bryant', 'Jeremy Lin', 'Jordan Hill']",True,"['Jordan Farmar', 'Nick Young', 'Ed Davis', 'Jordan Clarkson', 'Kobe Bryant', 'Jeremy Lin', 'Jordan Hill']",True,"['Wayne Ellington', 'Wesley Johnson', 'Carlos Boozer', 'Jordan Farmar', 'Nick Young', 'Ed Davis', 'Jordan Clarkson', 'Kobe Bryant', 'Jeremy Lin', 'Jordan Hill']",True
Khris Middleton,Khris Middleton,"['Ersan Ilyasova', 'Jerryd Bayless', 'Khris Middleton']",True,"['Zaza Pachulia', 'John Henson', 'Ersan Ilyasova', 'Jerryd Bayless', 'Khris Middleton']",True,"['Giannis Antetokounmpo', 'Charlie Bell', 'Zaza Pachulia', 'John Henson', 'Ersan Ilyasova', 'Jerryd Bayless', 'Khris Middleton']",True,"['Michael Redd', 'Josh Smith', 'Joe Johnson', 'Giannis Antetokounmpo', 'Charlie Bell', 'Zaza Pachulia', 'John Henson', 'Ersan Ilyasova', 'Jerryd Bayless', 'Khris Middleton']",True
Austin Rivers,Anthony Davis,"['Austin Rivers', 'Alexis Ajinca', 'Anthony Davis']",True,"['Dante Cunningham', 'Chris Paul', 'Austin Rivers', 'Alexis Ajinca', 'Anthony Davis']",True,"['Al-Farouq Aminu', 'Anthony Morrow', 'Dante Cunningham', 'Chris Paul', 'Austin Rivers', 'Alexis Ajinca', 'Anthony Davis']",True,"['Joe Johnson', 'Andre Iguodala', 'Al Horford', 'Al-Farouq Aminu', 'Anthony Morrow', 'Dante Cunningham', 'Chris Paul', 'Austin Rivers', 'Alexis Ajinca', 'Anthony Davis']",True
Paul Millsap,Zaza Pachulia,"['Tyreke Evans', 'Trevor Ariza', 'Zaza Pachulia']",False,"['Paul Millsap', 'Wilson Chandler', 'Tyreke Evans', 'Trevor Ariza', 'Zaza Pachulia']",True,"['Tyson Chandler', 'Tony Parker', 'Paul Millsap', 'Wilson Chandler', 'Tyreke Evans', 'Trevor Ariza', 'Zaza Pachulia']",True,"['Joe Johnson', 'Josh Smith', 'Vince Carter', 'Tyson Chandler', 'Tony Parker', 'Paul Millsap', 'Wilson Chandler', 'Tyreke Evans', 'Trevor Ariza', 'Zaza Pachulia']",True
James Jones,Kyrie Irving,"['LeBron James', 'Kevin Love', 'Kyrie Irving']",False,"['Anderson Varejao', 'Daniel Gibson', 'LeBron James', 'Kevin Love', 'Kyrie Irving']",False,"['Dion Waiters', 'James Jones', 'Anderson Varejao', 'Daniel Gibson', 'LeBron James', 'Kevin Love', 'Kyrie Irving']",True,"['Anthony Parker', 'Antawn Jamison', 'Tristan Thompson', 'Dion Waiters', 'James Jones', 'Anderson Varejao', 'Daniel Gibson', 'LeBron James', 'Kevin Love', 'Kyrie Irving']",True
Luol Deng,Dwyane Wade,"['Hassan Whiteside', 'James Ennis', 'Dwyane Wade']",False,"['Mario Chalmers', 'Luol Deng', 'Hassan Whiteside', 'James Ennis', 'Dwyane Wade']",True,"['Chris Bosh', 'Goran Dragic', 'Mario Chalmers', 'Luol Deng', 'Hassan Whiteside', 'James Ennis', 'Dwyane Wade']",True,"['Danny Granger', 'LeBron James', 'Norris Cole', 'Chris Bosh', 'Goran Dragic', 'Mario Chalmers', 'Luol Deng', 'Hassan Whiteside', 'James Ennis', 'Dwyane Wade']",True
Al Horford,Al Horford,"['Joe Johnson', 'Andre Iguodala', 'Al Horford']",True,"['Dwight Howard', 'Al Jefferson', 'Joe Johnson', 'Andre Iguodala', 'Al Horford']",True,"['Carmelo Anthony', ""Amar'e Stoudemire"", 'Dwight Howard', 'Al Jefferson', 'Joe Johnson', 'Andre Iguodala', 'Al Horford']",True,"['Al Harrington', 'Andrew Bogut', 'Josh Smith', 'Carmelo Anthony', ""Amar'e Stoudemire"", 'Dwight Howard', 'Al Jefferson', 'Joe Johnson', 'Andre Iguodala', 'Al Horford']",True
Stephen Curry,Stephen Curry,"['Klay Thompson', 'Shaun Livingston', 'Stephen Curry']",True,"['Harrison Barnes', 'Monta Ellis', 'Klay Thompson', 'Shaun Livingston', 'Stephen Curry']",True,"['Draymond Green', 'Stephen Jackson', 'Harrison Barnes', 'Monta Ellis', 'Klay Thompson', 'Shaun Livingston', 'Stephen Curry']",True,"['Marreese Speights', 'David Lee', 'Andre Iguodala', 'Draymond Green', 'Stephen Jackson', 'Harrison Barnes', 'Monta Ellis', 'Klay Thompson', 'Shaun Livingston', 'Stephen Curry']",True
Tony Allen,Tony Allen,"['Vince Carter', 'Nick Calathes', 'Tony Allen']",True,"['Marc Gasol', 'Mike Conley', 'Vince Carter', 'Nick Calathes', 'Tony Allen']",True,"['Rudy Gay', 'Tayshaun Prince', 'Marc Gasol', 'Mike Conley', 'Vince Carter', 'Nick Calathes', 'Tony Allen']",True,"['Mike Miller', 'O.J. Mayo', 'Quincy Pondexter', 'Rudy Gay', 'Tayshaun Prince', 'Marc Gasol', 'Mike Conley', 'Vince Carter', 'Nick Calathes', 'Tony Allen']",True
Kent Bazemore,Joe Johnson,"['Jamal Crawford', 'Josh Smith', 'Joe Johnson']",False,"['Deron Williams', 'Marvin Williams', 'Jamal Crawford', 'Josh Smith', 'Joe Johnson']",False,"['Chris Paul', 'Kyle Korver', 'Deron Williams', 'Marvin Williams', 'Jamal Crawford', 'Josh Smith', 'Joe Johnson']",False,"['Paul Millsap', 'J.R. Smith', 'Monta Ellis', 'Chris Paul', 'Kyle Korver', 'Deron Williams', 'Marvin Williams', 'Jamal Crawford', 'Josh Smith', 'Joe Johnson']",False
Tim Duncan,Tony Parker,"['Tiago Splitter', 'Tim Duncan', 'Tony Parker']",True,"['Patty Mills', 'Manu Ginobili', 'Tiago Splitter', 'Tim Duncan', 'Tony Parker']",True,"['Marco Belinelli', 'Matt Bonner', 'Patty Mills', 'Manu Ginobili', 'Tiago Splitter', 'Tim Duncan', 'Tony Parker']",True,"['Aron Baynes', 'Danny Green', 'Michael Finley', 'Marco Belinelli', 'Matt Bonner', 'Patty Mills', 'Manu Ginobili', 'Tiago Splitter', 'Tim Duncan', 'Tony Parker']",True
Marc Gasol,Tony Allen,"['Mike Conley', 'Marc Gasol', 'Tony Allen']",True,"['Kosta Koufos', 'Vince Carter', 'Mike Conley', 'Marc Gasol', 'Tony Allen']",True,"['Rudy Gay', 'Nick Calathes', 'Kosta Koufos', 'Vince Carter', 'Mike Conley', 'Marc Gasol', 'Tony Allen']",True,"['Mike Miller', 'Zach Randolph', 'Tayshaun Prince', 'Rudy Gay', 'Nick Calathes', 'Kosta Koufos', 'Vince Carter', 'Mike Conley', 'Marc Gasol', 'Tony Allen']",True
Harrison Barnes,Harrison Barnes,"['Klay Thompson', 'Draymond Green', 'Harrison Barnes']",True,"['Leandro Barbosa', 'Stephen Curry', 'Klay Thompson', 'Draymond Green', 'Harrison Barnes']",True,"['Monta Ellis', 'David Lee', 'Leandro Barbosa', 'Stephen Curry', 'Klay Thompson', 'Draymond Green', 'Harrison Barnes']",True,"['Justin Holiday', 'Marreese Speights', 'Andre Iguodala', 'Monta Ellis', 'David Lee', 'Leandro Barbosa', 'Stephen Curry', 'Klay Thompson', 'Draymond Green', 'Harrison Barnes']",True
Ty Lawson,Wilson Chandler,"['Nene Hilario', 'Ty Lawson', 'Wilson Chandler']",True,"['Kenneth Faried', 'Randy Foye', 'Nene Hilario', 'Ty Lawson', 'Wilson Chandler']",True,"['Carmelo Anthony', 'Timofey Mozgov', 'Kenneth Faried', 'Randy Foye', 'Nene Hilario', 'Ty Lawson', 'Wilson Chandler']",True,"['Danilo Gallinari', 'Arron Afflalo', 'J.R. Smith', 'Carmelo Anthony', 'Timofey Mozgov', 'Kenneth Faried', 'Randy Foye', 'Nene Hilario', 'Ty Lawson', 'Wilson Chandler']",True
Patrick Beverley,Josh Smith,"['Luis Scola', 'James Harden', 'Josh Smith']",False,"['Donatas Motiejunas', 'Shane Battier', 'Luis Scola', 'James Harden', 'Josh Smith']",False,"['Joey Dorsey', 'Patrick Beverley', 'Donatas Motiejunas', 'Shane Battier', 'Luis Scola', 'James Harden', 'Josh Smith']",True,"['Jeremy Lin', 'Kyle Lowry', 'Jason Terry', 'Joey Dorsey', 'Patrick Beverley', 'Donatas Motiejunas', 'Shane Battier', 'Luis Scola', 'James Harden', 'Josh Smith']",True
Wilson Chandler,Ty Lawson,"['Nene Hilario', 'Wilson Chandler', 'Ty Lawson']",True,"['J.R. Smith', 'Will Barton', 'Nene Hilario', 'Wilson Chandler', 'Ty Lawson']",True,"['Randy Foye', 'Carmelo Anthony', 'J.R. Smith', 'Will Barton', 'Nene Hilario', 'Wilson Chandler', 'Ty Lawson']",True,"['Al Harrington', 'Timofey Mozgov', 'Kenyon Martin', 'Randy Foye', 'Carmelo Anthony', 'J.R. Smith', 'Will Barton', 'Nene Hilario', 'Wilson Chandler', 'Ty Lawson']",True
Tyson Chandler,Tyson Chandler,"['Richard Jefferson', 'Monta Ellis', 'Tyson Chandler']",True,"['Vince Carter', 'Shawn Marion', 'Richard Jefferson', 'Monta Ellis', 'Tyson Chandler']",True,"['Dirk Nowitzki', 'J.J. Barea', 'Vince Carter', 'Shawn Marion', 'Richard Jefferson', 'Monta Ellis', 'Tyson Chandler']",True,"['Rajon Rondo', 'Josh Howard', 'Jason Terry', 'Dirk Nowitzki', 'J.J. Barea', 'Vince Carter', 'Shawn Marion', 'Richard Jefferson', 'Monta Ellis', 'Tyson Chandler']",True
Elfrid Payton,Dwight Howard,"['Nikola Vucevic', 'Jameer Nelson', 'Dwight Howard']",False,"['Glen Davis', 'Arron Afflalo', 'Nikola Vucevic', 'Jameer Nelson', 'Dwight Howard']",False,"['Hedo Turkoglu', 'Elfrid Payton', 'Glen Davis', 'Arron Afflalo', 'Nikola Vucevic', 'Jameer Nelson', 'Dwight Howard']",True,"['Evan Fournier', ""E'Twaun Moore"", 'J.J. Redick', 'Hedo Turkoglu', 'Elfrid Payton', 'Glen Davis', 'Arron Afflalo', 'Nikola Vucevic', 'Jameer Nelson', 'Dwight Howard']",True
Tony Parker,Thaddeus Young,"['Jrue Holiday', 'Willie Green', 'Thaddeus Young']",False,"['Samuel Dalembert', 'Robert Covington', 'Jrue Holiday', 'Willie Green', 'Thaddeus Young']",False,"['Spencer Hawes', 'Nerlens Noel', 'Samuel Dalembert', 'Robert Covington', 'Jrue Holiday', 'Willie Green', 'Thaddeus Young']",False,"['Tony Wroten', 'Marreese Speights', 'Lou Williams', 'Spencer Hawes', 'Nerlens Noel', 'Samuel Dalembert', 'Robert Covington', 'Jrue Holiday', 'Willie Green', 'Thaddeus Young']",False
Aron Baynes,Tony Parker,"['Tiago Splitter', 'Tim Duncan', 'Tony Parker']",False,"['Matt Bonner', 'Manu Ginobili', 'Tiago Splitter', 'Tim Duncan', 'Tony Parker']",False,"['Michael Finley', 'Patty Mills', 'Matt Bonner', 'Manu Ginobili', 'Tiago Splitter', 'Tim Duncan', 'Tony Parker']",False,"['Gary Neal', 'Richard Jefferson', 'Roger Mason', 'Michael Finley', 'Patty Mills', 'Matt Bonner', 'Manu Ginobili', 'Tiago Splitter', 'Tim Duncan', 'Tony Parker']",False
Allen Crabbe,Andre Drummond,"['Will Bynum', 'Antonio McDyess', 'Andre Drummond']",False,"['Brandon Jennings', 'Rodney Stuckey', 'Will Bynum', 'Antonio McDyess', 'Andre Drummond']",False,"['Chauncey Billups', 'Tayshaun Prince', 'Brandon Jennings', 'Rodney Stuckey', 'Will Bynum', 'Antonio McDyess', 'Andre Drummond']",False,"['Austin Daye', 'Ben Gordon', 'Ben Wallace', 'Chauncey Billups', 'Tayshaun Prince', 'Brandon Jennings', 'Rodney Stuckey', 'Will Bynum', 'Antonio McDyess', 'Andre Drummond']",False
Kevin Durant,LaMarcus Aldridge,"['Damian Lillard', 'Brandon Roy', 'LaMarcus Aldridge']",False,"['Joel Przybilla', 'Nicolas Batum', 'Damian Lillard', 'Brandon Roy', 'LaMarcus Aldridge']",False,"['Jamal Crawford', 'Chris Kaman', 'Joel Przybilla', 'Nicolas Batum', 'Damian Lillard', 'Brandon Roy', 'LaMarcus Aldridge']",False,"['Jarrett Jack', 'CJ McCollum', 'Steve Blake', 'Jamal Crawford', 'Chris Kaman', 'Joel Przybilla', 'Nicolas Batum', 'Damian Lillard', 'Brandon Roy', 'LaMarcus Aldridge']",False
Thomas Robinson,Kevin Durant,"['Nick Collison', 'Dion Waiters', 'Kevin Durant']",False,"['Jeremy Lamb', 'Russell Westbrook', 'Nick Collison', 'Dion Waiters', 'Kevin Durant']",False,"['James Harden', 'Eric Maynor', 'Jeremy Lamb', 'Russell Westbrook', 'Nick Collison', 'Dion Waiters', 'Kevin Durant']",False,"['Hasheem Thabeet', 'Derek Fisher', 'Jeff Green', 'James Harden', 'Eric Maynor', 'Jeremy Lamb', 'Russell Westbrook', 'Nick Collison', 'Dion Waiters', 'Kevin Durant']",False
Shabazz Muhammad,Leandro Barbosa,"['Raja Bell', 'Jared Dudley', 'Leandro Barbosa']",False,"['Grant Hill', 'Goran Dragic', 'Raja Bell', 'Jared Dudley', 'Leandro Barbosa']",False,"['Markieff Morris', 'Steve Nash', 'Grant Hill', 'Goran Dragic', 'Raja Bell', 'Jared Dudley', 'Leandro Barbosa']",False,"['Marcin Gortat', 'Channing Frye', 'Jason Richardson', 'Markieff Morris', 'Steve Nash', 'Grant Hill', 'Goran Dragic', 'Raja Bell', 'Jared Dudley', 'Leandro Barbosa']",False
Nerlens Noel,Thaddeus Young,"['Mirza Teletovic', 'Reggie Evans', 'Thaddeus Young']",False,"['Joe Johnson', 'Zaza Pachulia', 'Mirza Teletovic', 'Reggie Evans', 'Thaddeus Young']",False,"['Shaun Livingston', 'Vince Carter', 'Joe Johnson', 'Zaza Pachulia', 'Mirza Teletovic', 'Reggie Evans', 'Thaddeus Young']",False,"['Tyreke Evans', 'Wilson Chandler', 'Trevor Ariza', 'Shaun Livingston', 'Vince Carter', 'Joe Johnson', 'Zaza Pachulia', 'Mirza Teletovic', 'Reggie Evans', 'Thaddeus Young']",False
Norris Cole,Kevin Love,"['Ricky Rubio', 'Luke Ridnour', 'Kevin Love']",False,"['Corey Brewer', 'Dante Cunningham', 'Ricky Rubio', 'Luke Ridnour', 'Kevin Love']",False,"['Randy Foye', 'Nikola Pekovic', 'Corey Brewer', 'Dante Cunningham', 'Ricky Rubio', 'Luke Ridnour', 'Kevin Love']",False,"['Josh Smith', 'J.J. Barea', 'Joe Johnson', 'Randy Foye', 'Nikola Pekovic', 'Corey Brewer', 'Dante Cunningham', 'Ricky Rubio', 'Luke Ridnour', 'Kevin Love']",False
Nene Hilario,Thaddeus Young,"['Samuel Dalembert', 'Willie Green', 'Thaddeus Young']",False,"['Spencer Hawes', 'Lou Williams', 'Samuel Dalembert', 'Willie Green', 'Thaddeus Young']",False,"['Rodney Carney', 'Tony Wroten', 'Spencer Hawes', 'Lou Williams', 'Samuel Dalembert', 'Willie Green', 'Thaddeus Young']",False,"['Jrue Holiday', 'Royal Ivey', 'Evan Turner', 'Rodney Carney', 'Tony Wroten', 'Spencer Hawes', 'Lou Williams', 'Samuel Dalembert', 'Willie Green', 'Thaddeus Young']",False
P.J. Tucker,Ryan Anderson,"['Joe Johnson', 'Eric Gordon', 'Ryan Anderson']",False,"['Omer Asik', 'Josh Smith', 'Joe Johnson', 'Eric Gordon', 'Ryan Anderson']",False,"['Jrue Holiday', 'David West', 'Omer Asik', 'Josh Smith', 'Joe Johnson', 'Eric Gordon', 'Ryan Anderson']",False,"['Austin Rivers', 'Tyreke Evans', 'Jamal Crawford', 'Jrue Holiday', 'David West', 'Omer Asik', 'Josh Smith', 'Joe Johnson', 'Eric Gordon', 'Ryan Anderson']",False
Klay Thompson,Nene Hilario,"['Kevin Seraphin', 'John Wall', 'Nene Hilario']",False,"['Caron Butler', 'Marcin Gortat', 'Kevin Seraphin', 'John Wall', 'Nene Hilario']",False,"['Martell Webster', 'Bradley Beal', 'Caron Butler', 'Marcin Gortat', 'Kevin Seraphin', 'John Wall', 'Nene Hilario']",False,"['DeShawn Stevenson', 'Antawn Jamison', 'Trevor Ariza', 'Martell Webster', 'Bradley Beal', 'Caron Butler', 'Marcin Gortat', 'Kevin Seraphin', 'John Wall', 'Nene Hilario']",False
C.J. Miles,Leandro Barbosa,"['Markieff Morris', 'Jason Richardson', 'Leandro Barbosa']",False,"['Marcus Morris', 'Steve Nash', 'Markieff Morris', 'Jason Richardson', 'Leandro Barbosa']",False,"['Jared Dudley', 'Goran Dragic', 'Marcus Morris', 'Steve Nash', 'Markieff Morris', 'Jason Richardson', 'Leandro Barbosa']",False,"['Grant Hill', ""Amar'e Stoudemire"", 'Raja Bell', 'Jared Dudley', 'Goran Dragic', 'Marcus Morris', 'Steve Nash', 'Markieff Morris', 'Jason Richardson', 'Leandro Barbosa']",False
LaMarcus Aldridge,Klay Thompson,"['Stephen Curry', 'Monta Ellis', 'Klay Thompson']",False,"['Andre Iguodala', 'Harrison Barnes', 'Stephen Curry', 'Monta Ellis', 'Klay Thompson']",False,"['Marreese Speights', 'David Lee', 'Andre Iguodala', 'Harrison Barnes', 'Stephen Curry', 'Monta Ellis', 'Klay Thompson']",False,"['Andrew Bogut', 'Andris Biedrins', 'Draymond Green', 'Marreese Speights', 'David Lee', 'Andre Iguodala', 'Harrison Barnes', 'Stephen Curry', 'Monta Ellis', 'Klay Thompson']",False
Charlie Villanueva,Danny Granger,"['A.J. Price', 'Brandon Rush', 'Danny Granger']",False,"['D.J. Augustin', 'David West', 'A.J. Price', 'Brandon Rush', 'Danny Granger']",False,"['Dahntay Jones', 'C.J. Watson', 'D.J. Augustin', 'David West', 'A.J. Price', 'Brandon Rush', 'Danny Granger']",False,"['Al Harrington', 'Jarrett Jack', 'George Hill', 'Dahntay Jones', 'C.J. Watson', 'D.J. Augustin', 'David West', 'A.J. Price', 'Brandon Rush', 'Danny Granger']",False
Andrew Bogut,Tim Duncan,"['Matt Bonner', 'Manu Ginobili', 'Tim Duncan']",False,"['Richard Jefferson', 'Tiago Splitter', 'Matt Bonner', 'Manu Ginobili', 'Tim Duncan']",False,"['George Hill', 'Michael Finley', 'Richard Jefferson', 'Tiago Splitter', 'Matt Bonner', 'Manu Ginobili', 'Tim Duncan']",False,"['Danny Green', 'Marco Belinelli', 'Kawhi Leonard', 'George Hill', 'Michael Finley', 'Richard Jefferson', 'Tiago Splitter', 'Matt Bonner', 'Manu Ginobili', 'Tim Duncan']",False
Ian Mahinmi,Dirk Nowitzki,"['Devin Harris', 'Al-Farouq Aminu', 'Dirk Nowitzki']",False,"['Brandon Bass', 'Brandan Wright', 'Devin Harris', 'Al-Farouq Aminu', 'Dirk Nowitzki']",False,"['Anthony Johnson', 'Brendan Haywood', 'Brandon Bass', 'Brandan Wright', 'Devin Harris', 'Al-Farouq Aminu', 'Dirk Nowitzki']",False,"['Jason Terry', 'DeSagana Diop', 'Devean George', 'Anthony Johnson', 'Brendan Haywood', 'Brandon Bass', 'Brandan Wright', 'Devin Harris', 'Al-Farouq Aminu', 'Dirk Nowitzki']",False
Boris Diaw,David Lee,"['Andrew Bogut', 'Draymond Green', 'David Lee']",False,"['Baron Davis', 'Harrison Barnes', 'Andrew Bogut', 'Draymond Green', 'David Lee']",False,"['Dorell Wright', 'Monta Ellis', 'Baron Davis', 'Harrison Barnes', 'Andrew Bogut', 'Draymond Green', 'David Lee']",False,"['Klay Thompson', 'Stephen Curry', 'Andris Biedrins', 'Dorell Wright', 'Monta Ellis', 'Baron Davis', 'Harrison Barnes', 'Andrew Bogut', 'Draymond Green', 'David Lee']",False
Bradley Beal,Danny Granger,"['George Hill', 'Darren Collison', 'Danny Granger']",False,"['Luis Scola', 'David West', 'George Hill', 'Darren Collison', 'Danny Granger']",False,"['Lance Stephenson', 'Roy Hibbert', 'Luis Scola', 'David West', 'George Hill', 'Darren Collison', 'Danny Granger']",False,"['Mike Dunleavy', 'Jeff Foster', 'Paul George', 'Lance Stephenson', 'Roy Hibbert', 'Luis Scola', 'David West', 'George Hill', 'Darren Collison', 'Danny Granger']",False
Kosta Koufos,Boris Diaw,"['Antonio McDyess', 'DeJuan Blair', 'Boris Diaw']",False,"['Aron Baynes', 'George Hill', 'Antonio McDyess', 'DeJuan Blair', 'Boris Diaw']",False,"['Danny Green', 'Bruce Bowen', 'Aron Baynes', 'George Hill', 'Antonio McDyess', 'DeJuan Blair', 'Boris Diaw']",False,"['Gary Neal', 'Tim Duncan', 'Manu Ginobili', 'Danny Green', 'Bruce Bowen', 'Aron Baynes', 'George Hill', 'Antonio McDyess', 'DeJuan Blair', 'Boris Diaw']",False
Joe Ingles,Andray Blatche,"['John Wall', 'Antawn Jamison', 'Andray Blatche']",False,"['Al Thornton', 'Bradley Beal', 'John Wall', 'Antawn Jamison', 'Andray Blatche']",False,"['Chris Singleton', 'Caron Butler', 'Al Thornton', 'Bradley Beal', 'John Wall', 'Antawn Jamison', 'Andray Blatche']",False,"['JaVale McGee', 'Cartier Martin', 'A.J. Price', 'Chris Singleton', 'Caron Butler', 'Al Thornton', 'Bradley Beal', 'John Wall', 'Antawn Jamison', 'Andray Blatche']",False
Damian Lillard,Jason Thompson,"['Marcus Thornton', 'John Salmons', 'Jason Thompson']",False,"['DeMarcus Cousins', 'Francisco Garcia', 'Marcus Thornton', 'John Salmons', 'Jason Thompson']",False,"['Tyreke Evans', 'Isaiah Thomas', 'DeMarcus Cousins', 'Francisco Garcia', 'Marcus Thornton', 'John Salmons', 'Jason Thompson']",False,"['Donte Greene', 'Omri Casspi', 'Kevin Martin', 'Tyreke Evans', 'Isaiah Thomas', 'DeMarcus Cousins', 'Francisco Garcia', 'Marcus Thornton', 'John Salmons', 'Jason Thompson']",False
Jonas Valanciunas,Deron Williams,"['Paul Millsap', 'Gordon Hayward', 'Deron Williams']",False,"['Derrick Favors', 'Mehmet Okur', 'Paul Millsap', 'Gordon Hayward', 'Deron Williams']",False,"['Carlos Boozer', 'Earl Watson', 'Derrick Favors', 'Mehmet Okur', 'Paul Millsap', 'Gordon Hayward', 'Deron Williams']",False,"['Kyle Korver', 'Enes Kanter', 'Matt Harpring', 'Carlos Boozer', 'Earl Watson', 'Derrick Favors', 'Mehmet Okur', 'Paul Millsap', 'Gordon Hayward', 'Deron Williams']",False
Leandro Barbosa,LaMarcus Aldridge,"['Steve Blake', 'Nicolas Batum', 'LaMarcus Aldridge']",False,"['Rudy Fernandez', 'Wesley Matthews', 'Steve Blake', 'Nicolas Batum', 'LaMarcus Aldridge']",False,"['Brandon Roy', 'Joel Przybilla', 'Rudy Fernandez', 'Wesley Matthews', 'Steve Blake', 'Nicolas Batum', 'LaMarcus Aldridge']",False,"['Meyers Leonard', 'Marcus Camby', 'Travis Outlaw', 'Brandon Roy', 'Joel Przybilla', 'Rudy Fernandez', 'Wesley Matthews', 'Steve Blake', 'Nicolas Batum', 'LaMarcus Aldridge']",False
Joakim Noah,DeMar DeRozan,"['Chris Bosh', 'Andrea Bargnani', 'DeMar DeRozan']",False,"['Jonas Valanciunas', 'Greivis Vasquez', 'Chris Bosh', 'Andrea Bargnani', 'DeMar DeRozan']",False,"['Anthony Parker', 'Amir Johnson', 'Jonas Valanciunas', 'Greivis Vasquez', 'Chris Bosh', 'Andrea Bargnani', 'DeMar DeRozan']",False,"['Ed Davis', 'Kyle Lowry', 'Jose Calderon', 'Anthony Parker', 'Amir Johnson', 'Jonas Valanciunas', 'Greivis Vasquez', 'Chris Bosh', 'Andrea Bargnani', 'DeMar DeRozan']",False
Josh Smith,Klay Thompson,"['Harrison Barnes', 'Monta Ellis', 'Klay Thompson']",False,"['Andre Iguodala', 'Stephen Curry', 'Harrison Barnes', 'Monta Ellis', 'Klay Thompson']",False,"['David Lee', 'Marreese Speights', 'Andre Iguodala', 'Stephen Curry', 'Harrison Barnes', 'Monta Ellis', 'Klay Thompson']",False,"['Ronny Turiaf', 'Andris Biedrins', 'Kelenna Azubuike', 'David Lee', 'Marreese Speights', 'Andre Iguodala', 'Stephen Curry', 'Harrison Barnes', 'Monta Ellis', 'Klay Thompson']",False
Jarrett Jack,Joakim Noah,"['Luol Deng', 'Kirk Hinrich', 'Joakim Noah']",False,"['Derrick Rose', 'Chris Duhon', 'Luol Deng', 'Kirk Hinrich', 'Joakim Noah']",False,"['Marco Belinelli', 'Jimmy Butler', 'Derrick Rose', 'Chris Duhon', 'Luol Deng', 'Kirk Hinrich', 'Joakim Noah']",False,"['Kyle Korver', 'Ben Wallace', 'Nate Robinson', 'Marco Belinelli', 'Jimmy Butler', 'Derrick Rose', 'Chris Duhon', 'Luol Deng', 'Kirk Hinrich', 'Joakim Noah']",False
